Bridge Author Id,Bridge Author,AR,% WG I+II+III,% WG I+II,% WG I+III,% WG II+III,WG,% WG I,% WG II,% WG III,Role,% Responsibility Roles,% CLA,% LA,% RE,% CA,Chapter #,Chapter Title,Institution,Country
2668,Stephen Schneider,2,0.0000,85.7100,0.0000,0.0000,WG I,57.1400,42.8600,0.0000,LA,85.7100,14.2900,71.4300,0.0000,14.2900,11,Advancing our Understanding,Stanford University,USA
2668,Stephen Schneider,3,0.0000,85.7100,0.0000,0.0000,WG I,57.1400,42.8600,0.0000,CA,85.7100,14.2900,71.4300,0.0000,14.2900,6,Radiative Forcing of Climate Change,Stanford University,USA
2668,Stephen Schneider,4,0.0000,85.7100,0.0000,0.0000,WG II,57.1400,42.8600,0.0000,CLA,85.7100,14.2900,71.4300,0.0000,14.2900,19,Assessing key vulnerabilities and the risk from climate change,Stanford University,USA
2668,Stephen Schneider,4,0.0000,85.7100,0.0000,0.0000,WG II,57.1400,42.8600,0.0000,LA,85.7100,14.2900,71.4300,0.0000,14.2900,SPM,Summary For Policy Makers,Stanford University,USA
2668,Stephen Schneider,4,0.0000,85.7100,0.0000,0.0000,WG II,57.1400,42.8600,0.0000,LA,85.7100,14.2900,71.4300,0.0000,14.2900,TS,Technical Summary,Stanford University,USA
2674,Robert (Bob) J. Scholes,3,42.8600,85.7100,28.5700,28.5700,WG I,42.8600,42.8600,14.2900,LA,85.7100,14.2900,71.4300,0.0000,14.2900,3,The Carbon Cycle and Atmospheric Carbon Dioxide,Council for Scientific and Industrial Research (CSIR),South Africa
2674,Robert (Bob) J. Scholes,3,42.8600,85.7100,28.5700,28.5700,WG I,42.8600,42.8600,14.2900,LA,85.7100,14.2900,71.4300,0.0000,14.2900,SPM,Summary For Policy Makers,N/A,N/A
2674,Robert (Bob) J. Scholes,3,42.8600,85.7100,28.5700,28.5700,WG I,42.8600,42.8600,14.2900,CA,85.7100,14.2900,71.4300,0.0000,14.2900,TS,Technical Summary,Council for Scientific and Industrial Research (CSIR),South Africa
2674,Robert (Bob) J. Scholes,3,42.8600,85.7100,28.5700,28.5700,WG II,42.8600,42.8600,14.2900,LA,85.7100,14.2900,71.4300,0.0000,14.2900,10,Africa,Council for Scientific and Industrial Research (CSIR),South Africa
2674,Robert (Bob) J. Scholes,3,42.8600,85.7100,28.5700,28.5700,WG II,42.8600,42.8600,14.2900,LA,85.7100,14.2900,71.4300,0.0000,14.2900,SPM,Summary For Policy Makers,Council for Scientific and Industrial Research (CSIR),South Africa
2674,Robert (Bob) J. Scholes,4,42.8600,85.7100,28.5700,28.5700,WG III,42.8600,42.8600,14.2900,LA,85.7100,14.2900,71.4300,0.0000,14.2900,8,Agriculture,Council for Scientific and Industrial Research (CSIR),South Africa
2697,Roger Sedjo,2,0.0000,0.0000,0.0000,80.0000,WG II,0.0000,40.0000,60.0000,CA,40.0000,20.0000,20.0000,0.0000,60.0000,24,Management of Forests for Mitigation of Greenhouse Gas Emissions,Resources for the Future,USA
2697,Roger Sedjo,2,0.0000,0.0000,0.0000,80.0000,WG III,0.0000,40.0000,60.0000,CA,40.0000,20.0000,20.0000,0.0000,60.0000,7,A Generic Assessment of Response Options,Resources for the Future,USA
2697,Roger Sedjo,3,0.0000,0.0000,0.0000,80.0000,WG III,0.0000,40.0000,60.0000,CLA,40.0000,20.0000,20.0000,0.0000,60.0000,4,"Technological and Economic Potential of Options to Enhance, Maintain, and Manage Biological Carbon Reservoirs and Geo-engineering",Resources for the Future,USA
2697,Roger Sedjo,3,0.0000,0.0000,0.0000,80.0000,WG III,0.0000,40.0000,60.0000,LA,40.0000,20.0000,20.0000,0.0000,60.0000,SPM,Summary For Policy Makers,Resources for the Future,USA
2697,Roger Sedjo,4,0.0000,0.0000,0.0000,80.0000,WG II,0.0000,40.0000,60.0000,CA,40.0000,20.0000,20.0000,0.0000,60.0000,5,"Food, Fibre and Forest Products",Resources for the Future,USA
5281,Jan Sedláček,5,37.5000,25.0000,25.0000,25.0000,WG I,75.0000,12.5000,12.5000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,11,Near-term Climate Change: Projections and Predictability,ETH Zurich,Switzerland
5281,Jan Sedláček,5,37.5000,25.0000,25.0000,25.0000,WG I,75.0000,12.5000,12.5000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,12,"Long-term Climate Change: Projections, Commitments and Irreversibility",ETH Zurich,Switzerland
5281,Jan Sedláček,5,37.5000,25.0000,25.0000,25.0000,WG I,75.0000,12.5000,12.5000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,14,Climate Phenomena and their Relevance for Future Regional Climate Change,ETH Zurich,Switzerland
5281,Jan Sedláček,5,37.5000,25.0000,25.0000,25.0000,WG I,75.0000,12.5000,12.5000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,5,Information and Paleoclimate Archives,ETH Zurich,Switzerland
5281,Jan Sedláček,5,37.5000,25.0000,25.0000,25.0000,WG I,75.0000,12.5000,12.5000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,SPM,Summary For Policy Makers,ETH Zurich,Switzerland
5281,Jan Sedláček,5,37.5000,25.0000,25.0000,25.0000,WG I,75.0000,12.5000,12.5000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,TS,Technical Summary,ETH Zurich,Switzerland
2706,Frederick H.M. Semazzi,2,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,LA,37.5000,0.0000,12.5000,25.0000,62.5000,5,Climate Models - Evaluation,North Carolina State University,USA
2706,Frederick H.M. Semazzi,2,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,CA,37.5000,0.0000,12.5000,25.0000,62.5000,6,Climate Models – Projections for the Future,North Carolina State University,USA
2706,Frederick H.M. Semazzi,3,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,CA,37.5000,0.0000,12.5000,25.0000,62.5000,10,Regional Climate Information – Evaluation and Projections,Southampton Oceanography Centre,United Kingdom
2706,Frederick H.M. Semazzi,3,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,RE,37.5000,0.0000,12.5000,25.0000,62.5000,12,Detection of Climate Change and Attribution of Causes,Southampton Oceanography Centre,United Kingdom
2706,Frederick H.M. Semazzi,3,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,CA,37.5000,0.0000,12.5000,25.0000,62.5000,8,Model Evaluation,Southampton Oceanography Centre,United Kingdom
2706,Frederick H.M. Semazzi,3,0.0000,50.0000,0.0000,0.0000,WG II,75.0000,25.0000,0.0000,CA,37.5000,0.0000,12.5000,25.0000,62.5000,10,Africa,Southampton Oceanography Centre,United Kingdom
2706,Frederick H.M. Semazzi,4,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,CA,37.5000,0.0000,12.5000,25.0000,62.5000,3,Observations: Atmospheric Surface and Climate Change,North Carolina State University,USA
2706,Frederick H.M. Semazzi,4,0.0000,50.0000,0.0000,0.0000,WG II,75.0000,25.0000,0.0000,RE,37.5000,0.0000,12.5000,25.0000,62.5000,9,Africa,North Carolina State University,USA
2723,Xuemei Shao,2,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,5,Impacts of Climate Change on Mountain Regions,Chinese Academy of Sciences,China
2748,Igor Shiklomanov,1,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,LA,60.0000,0.0000,60.0000,0.0000,40.0000,4,Hydrology and Water Resources,State Hydrological Institute,USSR
2748,Igor Shiklomanov,2,0.0000,40.0000,0.0000,0.0000,WG I,20.0000,80.0000,0.0000,CA,60.0000,0.0000,60.0000,0.0000,40.0000,3,Observed Climate Variability and Change,State Hydrological Institute,Russian Federation
2748,Igor Shiklomanov,3,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,CA,60.0000,0.0000,60.0000,0.0000,40.0000,16,Polar Regions,State Hydrological Institute,Russian Federation
2748,Igor Shiklomanov,3,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,LA,60.0000,0.0000,60.0000,0.0000,40.0000,4,Hydrology and Water Resources,State Hydrological Institute,Russian Federation
2748,Igor Shiklomanov,4,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,LA,60.0000,0.0000,60.0000,0.0000,40.0000,3,Freshwater resources and their management,State Hydrological Institute,Russian Federation
5483,Mxolisi Shongwe,5,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,LA,50.0000,0.0000,50.0000,0.0000,50.0000,12,"Long-term Climate Change: Projections, Commitments and Irreversibility",South African Weather Service,South Africa
5483,Mxolisi Shongwe,5,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,22,Africa,South African Weather Service,South Africa
2759,Priyadarshi R. Shukla,2,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,LA,90.0000,30.0000,60.0000,0.0000,10.0000,10,Integrated Assessment of Climate Change: An Overview and Comparison of Approaches and Results,Indian Institute of Management,India
2759,Priyadarshi R. Shukla,2,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,LA,90.0000,30.0000,60.0000,0.0000,10.0000,8,Estimating the Costs of Mitigating Greenhouse Gases,Indian Institute of Management,India
2759,Priyadarshi R. Shukla,2,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,CLA,90.0000,30.0000,60.0000,0.0000,10.0000,9,A Review of Mitigation Cost Studies,Indian Institute of Management,India
2759,Priyadarshi R. Shukla,3,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,CLA,90.0000,30.0000,60.0000,0.0000,10.0000,8,"Global, Regional and National Costs and Ancillary Benefits of Mitigation",Indian Institute of Management,India
2759,Priyadarshi R. Shukla,3,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,LA,90.0000,30.0000,60.0000,0.0000,10.0000,SPM,Summary For Policy Makers,Indian Institute of Management,India
2759,Priyadarshi R. Shukla,4,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,10.0000,90.0000,CA,90.0000,30.0000,60.0000,0.0000,10.0000,17,"Assessment of adaptation practices, options, constraints and capacity",Indian Institute of Management,India
2759,Priyadarshi R. Shukla,4,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,CLA,90.0000,30.0000,60.0000,0.0000,10.0000,2,Framing Issues,Indian Institute of Management,India
2759,Priyadarshi R. Shukla,4,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,LA,90.0000,30.0000,60.0000,0.0000,10.0000,SPM,Summary For Policy Makers,Indian Institute of Management,India
2759,Priyadarshi R. Shukla,4,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,10.0000,90.0000,LA,90.0000,30.0000,60.0000,0.0000,10.0000,TS,Technical Summary,Indian Institute of Management,India
2779,S.K. Sinha,1,0.0000,40.0000,0.0000,0.0000,WG I,20.0000,80.0000,0.0000,CLA,80.0000,20.0000,40.0000,20.0000,20.0000,10,Effects on Ecosystems,Indian Agricultural Research Institute,India
2779,S.K. Sinha,1,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,CA,80.0000,20.0000,40.0000,20.0000,20.0000,2,Agriculture and Forestry,Indian Agricultural Research Institute,India
2779,S.K. Sinha,2,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,LA,80.0000,20.0000,40.0000,20.0000,20.0000,SPM,Summary For Policy Makers,Ministry of Environment and Forests,India
2779,S.K. Sinha,2,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,LA,80.0000,20.0000,40.0000,20.0000,20.0000,TS,Technical Summary,Ministry of Environment and Forests,India
2779,S.K. Sinha,3,0.0000,40.0000,0.0000,0.0000,WG II,20.0000,80.0000,0.0000,RE,80.0000,20.0000,40.0000,20.0000,20.0000,19,Vulnerability to Climate Change and Reasons for Concern: A Synthesis,Indian Agricultural Research Institute,India
2782,Oleg D. Sirotenko,1,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,2,Agriculture and Forestry,N/A,USSR
2782,Oleg D. Sirotenko,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,13,Agriculture in a Changing Climate: Impacts and Adaptation,All Russian Research Institute of Agricultural Meteorology,Russian Federation
2782,Oleg D. Sirotenko,3,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,50.0000,0.0000,50.0000,0.0000,50.0000,5,Ecosystems and Their Goods and Services,All Russian Research Institute of Agricultural Meteorology,Russian Federation
2782,Oleg D. Sirotenko,4,0.0000,0.0000,0.0000,50.0000,WG III,0.0000,75.0000,25.0000,LA,50.0000,0.0000,50.0000,0.0000,50.0000,8,Agriculture,Russian Academy of Agricultural Sciences,Russian Federation
5344,Stephen Sitch,5,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,6,Carbon and Other biogeochemical Cycles,University of Exeter,United Kingdom
5344,Stephen Sitch,5,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,4,Terrestrial and Inland water Systems,University of Exeter,United Kingdom
2785,Jim F. Skea,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,CLA,100.0000,12.5000,62.5000,25.0000,0.0000,11,"Industry, Energy and Transportation: Impacts and Adaptation",University of Sussex,United Kingdom
2785,Jim F. Skea,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,100.0000,12.5000,62.5000,25.0000,0.0000,12,Human Settlements in a Changing Climate: Impacts and Adaptation,University of Sussex,United Kingdom
2785,Jim F. Skea,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,100.0000,12.5000,62.5000,25.0000,0.0000,SPM,Summary For Policy Makers,University of Sussex,United Kingdom
2785,Jim F. Skea,2,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,100.0000,12.5000,62.5000,25.0000,0.0000,TS,Technical Summary,University of Sussex,United Kingdom
2785,Jim F. Skea,3,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,LA,100.0000,12.5000,62.5000,25.0000,0.0000,3,Developing and Applying Scenarios,University of Sussex,United Kingdom
2785,Jim F. Skea,3,0.0000,0.0000,0.0000,50.0000,WG II,0.0000,75.0000,25.0000,RE,100.0000,12.5000,62.5000,25.0000,0.0000,7,"Human Settlements, Energy and Industry",University of Sussex,United Kingdom
2785,Jim F. Skea,5,0.0000,0.0000,0.0000,50.0000,WG III,0.0000,75.0000,25.0000,RE,100.0000,12.5000,62.5000,25.0000,0.0000,7,Energy Systems,Imperial College London,United Kingdom
2785,Jim F. Skea,5,0.0000,0.0000,0.0000,50.0000,WG III,0.0000,75.0000,25.0000,LA,100.0000,12.5000,62.5000,25.0000,0.0000,SPM,Summary For Policy Makers,Imperial College London,United Kingdom
2802,Doug M. Smith,3,0.0000,85.7100,0.0000,0.0000,WG II,42.8600,57.1400,0.0000,CA,42.8600,14.2900,28.5700,0.0000,57.1400,18,Adaptation to Climate Change in the Context of Sustainable Development and Equity,Met Office,United Kingdom
2802,Doug M. Smith,3,0.0000,85.7100,0.0000,0.0000,WG II,42.8600,57.1400,0.0000,CLA,42.8600,14.2900,28.5700,0.0000,57.1400,19,Vulnerability to Climate Change and Reasons for Concern: A Synthesis,Met Office,United Kingdom
2802,Doug M. Smith,3,0.0000,85.7100,0.0000,0.0000,WG II,42.8600,57.1400,0.0000,LA,42.8600,14.2900,28.5700,0.0000,57.1400,SPM,Summary For Policy Makers,Met Office,United Kingdom
2802,Doug M. Smith,3,0.0000,85.7100,0.0000,0.0000,WG II,42.8600,57.1400,0.0000,LA,42.8600,14.2900,28.5700,0.0000,57.1400,TS,Technical Summary,Met Office,United Kingdom
2802,Doug M. Smith,4,0.0000,85.7100,0.0000,0.0000,WG I,42.8600,57.1400,0.0000,CA,42.8600,14.2900,28.5700,0.0000,57.1400,8,Climate Models and their Evaluation,Met Office,United Kingdom
2803,Joel B. Smith,1,30.0000,60.0000,20.0000,20.0000,WG III,30.0000,60.0000,10.0000,LA,50.0000,10.0000,40.0000,0.0000,50.0000,6,Resource Use and Management,U.S. Environmental Protection Agency (EPA),USA
2803,Joel B. Smith,3,30.0000,60.0000,20.0000,20.0000,WG I,30.0000,60.0000,10.0000,CA,50.0000,10.0000,40.0000,0.0000,50.0000,4,Atmospheric Chemistry and Greenhouse Gases,Stratus Consulting Inc.,USA
2803,Joel B. Smith,3,30.0000,60.0000,20.0000,20.0000,WG I,30.0000,60.0000,10.0000,CA,50.0000,10.0000,40.0000,0.0000,50.0000,6,Radiative Forcing of Climate Change,Stratus Consulting Inc.,USA
2803,Joel B. Smith,3,30.0000,60.0000,20.0000,20.0000,WG I,30.0000,60.0000,10.0000,CA,50.0000,10.0000,40.0000,0.0000,50.0000,9,Projections of Future Climate Change,Stratus Consulting Inc.,USA
2803,Joel B. Smith,4,30.0000,60.0000,20.0000,20.0000,WG II,30.0000,60.0000,10.0000,CA,50.0000,10.0000,40.0000,0.0000,50.0000,17,"Assessment of adaptation practices, options, constraints and capacity",Stratus Consulting Inc.,USA
2803,Joel B. Smith,4,30.0000,60.0000,20.0000,20.0000,WG II,30.0000,60.0000,10.0000,LA,50.0000,10.0000,40.0000,0.0000,50.0000,19,Assessing key vulnerabilities and the risk from climate change,Stratus Consulting Inc.,USA
2803,Joel B. Smith,4,30.0000,60.0000,20.0000,20.0000,WG II,30.0000,60.0000,10.0000,LA,50.0000,10.0000,40.0000,0.0000,50.0000,SPM,Summary For Policy Makers,Stratus Consulting Inc.,USA
2803,Joel B. Smith,4,30.0000,60.0000,20.0000,20.0000,WG II,30.0000,60.0000,10.0000,LA,50.0000,10.0000,40.0000,0.0000,50.0000,TS,Technical Summary,Stratus Consulting Inc.,USA
2803,Joel B. Smith,5,30.0000,60.0000,20.0000,20.0000,WG II,30.0000,60.0000,10.0000,CA,50.0000,10.0000,40.0000,0.0000,50.0000,14,Adaptation needs and options,N/A,USA
2809,Steven J. Smith,3,0.0000,0.0000,100.0000,0.0000,WG I,50.0000,0.0000,50.0000,CA,16.6700,0.0000,16.6700,0.0000,83.3300,4,Atmospheric Chemistry and Greenhouse Gases,Pacific Northwest National Laboratory,USA
2809,Steven J. Smith,3,0.0000,0.0000,100.0000,0.0000,WG I,50.0000,0.0000,50.0000,CA,16.6700,0.0000,16.6700,0.0000,83.3300,6,Radiative Forcing of Climate Change,Pacific Northwest National Laboratory,USA
2809,Steven J. Smith,5,0.0000,0.0000,100.0000,0.0000,WG I,50.0000,0.0000,50.0000,CA,16.6700,0.0000,16.6700,0.0000,83.3300,8,Anthropogenic and Natural Radiative Forcing,Pacific Northwest National Laboratory,USA
2809,Steven J. Smith,5,0.0000,0.0000,100.0000,0.0000,WG III,50.0000,0.0000,50.0000,LA,16.6700,0.0000,16.6700,0.0000,83.3300,5,"Drivers, Trends and Mitigation",U.S. Joint Global Change Research Institute,USA
2809,Steven J. Smith,5,0.0000,0.0000,100.0000,0.0000,WG III,50.0000,0.0000,50.0000,CA,16.6700,0.0000,16.6700,0.0000,83.3300,SPM,Summary For Policy Makers,U.S. Joint Global Change Research Institute,USA
2809,Steven J. Smith,5,0.0000,0.0000,100.0000,0.0000,WG III,50.0000,0.0000,50.0000,CA,16.6700,0.0000,16.6700,0.0000,83.3300,TS,Technical Summary,U.S. Joint Global Change Research Institute,USA
2814,Brent Sohngen,3,0.0000,0.0000,0.0000,66.6700,WG II,0.0000,66.6700,33.3300,LA,66.6700,0.0000,66.6700,0.0000,33.3300,5,Ecosystems and Their Goods and Services,Ohio State University,USA
2814,Brent Sohngen,3,0.0000,0.0000,0.0000,66.6700,WG II,0.0000,66.6700,33.3300,LA,66.6700,0.0000,66.6700,0.0000,33.3300,SPM,Summary For Policy Makers,Ohio State University,USA
2814,Brent Sohngen,4,0.0000,0.0000,0.0000,66.6700,WG III,0.0000,66.6700,33.3300,CA,66.6700,0.0000,66.6700,0.0000,33.3300,9,Forestry,Ohio State University,USA
2823,Silvina Solman,3,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,LA,50.0000,0.0000,50.0000,0.0000,50.0000,14,Latin America,Universidad de Buenos Aires,Argentina
2823,Silvina Solman,5,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,50.0000,0.0000,50.0000,0.0000,50.0000,14,Climate Phenomena and their Relevance for Future Regional Climate Change,Universidad de Buenos Aires,Argentina
2824,Olga Solomina,2,0.0000,40.0000,0.0000,0.0000,WG II,80.0000,20.0000,0.0000,CA,40.0000,0.0000,40.0000,0.0000,60.0000,5,Impacts of Climate Change on Mountain Regions,Russian Federation Academy of Sciences,Russian Federation
2824,Olga Solomina,4,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,CA,40.0000,0.0000,40.0000,0.0000,60.0000,4,"Observations: Changes in Snow, Ice and Frozen Ground",Russian Federation Academy of Sciences,Russian Federation
2824,Olga Solomina,4,0.0000,40.0000,0.0000,0.0000,WG I,80.0000,20.0000,0.0000,LA,40.0000,0.0000,40.0000,0.0000,60.0000,6,Paleoclimate,Russian Federation Academy of Sciences,Russian Federation
2828,Andrew Solow,1,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,LA,100.0000,0.0000,100.0000,0.0000,0.0000,7,Observed Climate Variations and Change,Woods Hole Oceanographic Institution,USA
2828,Andrew Solow,1,0.0000,66.6700,0.0000,0.0000,WG I,66.6700,33.3300,0.0000,LA,100.0000,0.0000,100.0000,0.0000,0.0000,8,Detection of the Greenhouse Effect in the Observations,Woods Hole Oceanographic Institution,USA
2850,Jayaraman Srinivasan,2,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,LA,75.0000,0.0000,50.0000,25.0000,25.0000,2,Radiative Forcing of Climate Change,National Aeronautics and Space Administration (NASA),USA
2850,Jayaraman Srinivasan,3,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,RE,75.0000,0.0000,50.0000,25.0000,25.0000,6,Radiative Forcing of Climate Change,Indian Institute of Science,India
2850,Jayaraman Srinivasan,3,0.0000,50.0000,0.0000,0.0000,WG II,75.0000,25.0000,0.0000,CA,75.0000,0.0000,50.0000,25.0000,25.0000,11,Asia,Indian Institute of Science,India
2850,Jayaraman Srinivasan,4,0.0000,50.0000,0.0000,0.0000,WG I,75.0000,25.0000,0.0000,LA,75.0000,0.0000,50.0000,25.0000,25.0000,8,Climate Models and their Evaluation,Indian Institute of Science,India
2856,Eugene Z. Stakhiv,1,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,4,Hydrology and Water Resources,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,1,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,CA,70.0000,0.0000,70.0000,0.0000,30.0000,6,Oceans and coastal zones,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,1,0.0000,0.0000,0.0000,20.0000,WG III,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,6,Resource Use and Management,U.S. Department of Defense,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,CA,70.0000,0.0000,70.0000,0.0000,30.0000,10,Hydrology and Freshwater Ecology,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,14,Water Resources Management,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,CA,70.0000,0.0000,70.0000,0.0000,30.0000,26,Technical Guidelines for Assessing Climate Change Impacts and Adaptation,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,9,Coastal Zones and Small Islands,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,SPM,Summary For Policy Makers,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,2,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,TS,Technical Summary,U.S. Army Institute for Water Resources,USA
2856,Eugene Z. Stakhiv,3,0.0000,0.0000,0.0000,20.0000,WG II,0.0000,90.0000,10.0000,LA,70.0000,0.0000,70.0000,0.0000,30.0000,4,Hydrology and Water Resources,U.S. Army Institute for Water Resources,USA
5345,Benjamin Stocker,5,0.0000,0.0000,100.0000,0.0000,WG I,50.0000,0.0000,50.0000,CA,0.0000,0.0000,0.0000,0.0000,100.0000,6,Carbon and Other biogeochemical Cycles,N/A,Switzerland
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,11,Regional Climate Projections,University of Oxford,United Kingdom
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,8,Climate Models and their Evaluation,University of Oxford,United Kingdom
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,9,Understanding and Attributing Climate Change,University of Oxford,United Kingdom
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,SPM,Summary For Policy Makers,University of Oxford,United Kingdom
2882,Daithi A. Stone,4,0.0000,100.0000,0.0000,0.0000,WG I,50.0000,50.0000,0.0000,CA,20.0000,0.0000,20.0000,0.0000,80.0000,TS,Technical Summary,University of Oxford,United Kingdom
2882,Daithi A. Stone,5,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,LA,20.0000,0.0000,20.0000,0.0000,80.0000,18,Detection and Attribution of Observed Impacts,N/A,South Africa
2882,Daithi A. Stone,5,0.0000,100.0000,0.0000,0.0000,WG II,50.0000,50.0000,0.0000,LA,20.0000,0.0000,20.0000,0.0000,80.0000,TS,Technical Summary,N/A,South Africa
2883,John M.R. Stone,3,0.0000,80.0000,0.0000,0.0000,WG I,40.0000,60.0000,0.0000,RE,100.0000,0.0000,50.0000,50.0000,0.0000,8,Model Evaluation,Environment Canada,Canada
2883,John M.R. Stone,3,0.0000,80.0000,0.0000,0.0000,WG I,40.0000,60.0000,0.0000,RE,100.0000,0.0000,50.0000,50.0000,0.0000,9,Projections of Future Climate Change,Environment Canada,Canada
